,TVT
1278,0.2000000000007276
1279,0.1999999999989086
1280,0.18000000000029104
1281,0.19000000000050932
1282,0.18000000000029104
1283,0.17999999999847205
1284,0.1900000000023283
1285,0.17999999999847205
1286,0.18000000000029104
1287,0.19000000000050932
1288,0.17999999999847205
1289,0.18000000000029104
1290,0.17000000000007276
1291,0.17000000000189175
1292,0.17000000000007276
1293,0.16999999999825377
1294,0.17000000000007276
1295,0.17000000000007276
1296,0.17000000000007276
1297,0.17000000000007276
1298,0.17000000000007276
1299,0.17000000000007276
1300,0.1499999999996362
1301,0.16000000000167347
1302,0.1499999999978172
1303,0.15999999999985448
1304,0.1500000000014552
1305,0.15999999999985448
1306,0.1499999999996362
1307,0.15999999999985448
1308,0.1500000000014552
1309,0.1599999999980355
1310,0.18000000000029104
1311,0.18000000000029104
1312,0.19000000000050932
1313,0.17999999999847205
1314,0.18000000000029104
1315,0.19000000000050932
1316,0.18000000000029104
1317,0.18000000000029104
1318,0.18999999999869033
1319,0.18000000000029104
1320,0.17000000000007276
1321,0.18000000000029104
1322,0.17000000000007276
1323,0.18000000000029104
1324,0.17000000000007276
1325,0.18000000000029104
1326,0.17000000000007276
1327,0.17999999999847205
1328,0.17000000000007276
1329,0.18000000000029104
1330,0.15999999999985448
1331,0.15999999999985448
1332,0.17000000000007276
1333,0.15999999999985448
1334,0.16000000000167347
1335,0.15999999999985448
1336,0.17000000000007276
1337,0.15999999999985448
1338,0.15999999999985448
1339,0.15999999999985448
1340,0.1499999999996362
1341,0.16000000000167347
1342,0.1499999999978172
1343,0.1500000000014552
1344,0.1499999999996362
1345,0.1499999999996362
1346,0.15999999999985448
1347,0.1499999999996362
1348,0.1499999999996362
1349,0.1500000000014552
1350,0.13999999999941792
1351,0.13999999999941792
1352,0.1499999999996362
1353,0.1400000000012369
1354,0.13999999999941792
1355,0.13999999999941792
1356,0.1400000000012369
1357,0.13999999999941792
1358,0.13999999999941792
1359,0.1500000000014552
1360,0.12999999999919964
1361,0.12999999999919964
1362,0.13000000000101863
1363,0.12999999999919964
1364,0.13000000000101863
1365,0.12999999999919964
1366,0.13000000000101863
1367,0.12999999999919964
1368,0.13000000000101863
1369,0.13999999999941792
1370,0.11999999999898137
1371,0.12000000000080036
1372,0.12000000000080036
1373,0.11999999999898137
1374,0.12000000000080036
1375,0.11999999999898137
1376,0.12000000000080036
1377,0.11999999999898137
1378,0.12000000000080036
1379,0.11999999999898137
1380,0.11000000000240107
1381,0.10999999999876309
1382,0.10999999999876309
1383,0.11000000000240107
1384,0.10999999999876309
1385,0.11000000000058208
1386,0.10999999999876309
1387,0.11000000000058208
1388,0.11000000000058208
1389,0.10999999999876309
1390,0.1000000000003638
1391,0.1000000000003638
1392,0.1000000000003638
1393,0.09999999999854481
1394,0.1000000000003638
1395,0.1000000000003638
1396,0.1000000000003638
1397,0.1000000000003638
1398,0.09000000000014552
1399,0.09999999999854481
1400,0.09000000000014552
1401,0.09000000000014552
1402,0.09000000000196451
1403,0.08999999999832653
1404,0.09000000000014552
1405,0.09000000000014552
1406,0.09000000000014552
1407,0.09000000000014552
1408,0.07999999999992724
1409,0.09000000000014552
1410,0.019999999998617568
1411,0.020000000000436557
1412,0.010000000000218279
1413,0.020000000000436557
1414,0.010000000000218279
1415,0.019999999998617568
1416,0.020000000000436557
1417,0.010000000002037268
1418,0.019999999998617568
1419,0.010000000000218279
1420,0.010000000000218279
1421,0.0
1422,0.0
1423,0.010000000000218279
1424,0.0
1425,0.0
1426,0.00999999999839929
1427,0.0
1428,0.0
1429,0.010000000000218279
1430,0.0
1431,0.0
1432,0.0
1433,0.010000000002037268
1434,0.0
1435,0.0
1436,0.0
1437,0.00999999999839929
1438,0.0
1439,0.0
1440,0.0
1441,0.010000000000218279
1442,0.0
1443,0.0
1444,0.010000000000218279
1445,0.0
1446,0.0
1447,0.010000000000218279
1448,0.0
1449,0.0
1450,0.010000000000218279
1451,0.0
1452,0.0
1453,0.00999999999839929
1454,0.0
1455,0.0
1456,0.010000000000218279
1457,0.0
1458,0.010000000000218279
1459,0.0
1460,0.0
1461,0.010000000000218279
1462,0.0
1463,0.010000000000218279
1464,0.0
1465,0.010000000000218279
1466,0.0
1467,0.010000000000218279
1468,0.0
1469,0.0
1470,0.010000000000218279
1471,0.0
1472,0.00999999999839929
1473,0.0
1474,0.010000000000218279
1475,0.010000000000218279
1476,0.0
1477,0.010000000002037268
1478,0.0
1479,0.00999999999839929
1480,0.0
1481,0.010000000000218279
1482,0.0
1483,0.010000000000218279
1484,0.010000000000218279
1485,0.0
1486,0.010000000000218279
1487,0.0
1488,0.00999999999839929
1489,0.0
1490,0.010000000000218279
1491,0.010000000002037268
1492,0.0
1493,0.00999999999839929
1494,0.010000000000218279
1495,0.0
1496,0.010000000000218279
1497,0.010000000000218279
1498,0.0
1499,0.010000000000218279
1500,0.00999999999839929
1501,0.0
1502,0.010000000000218279
1503,0.010000000000218279
1504,0.010000000000218279
1505,0.0
1506,0.010000000000218279
1507,0.010000000000218279
1508,0.010000000000218279
1509,0.0
1510,0.010000000000218279
1511,0.00999999999839929
1512,0.010000000000218279
1513,0.0
1514,0.010000000000218279
1515,0.010000000002037268
1516,0.00999999999839929
1517,0.010000000000218279
1518,0.0
1519,0.010000000000218279
1520,0.010000000000218279
1521,0.010000000000218279
1522,0.0
1523,0.00999999999839929
1524,0.010000000000218279
1525,0.010000000002037268
1526,0.00999999999839929
1527,0.0
1528,0.010000000000218279
1529,0.010000000000218279
1530,0.010000000000218279
1531,0.0
1532,0.010000000000218279
1533,0.00999999999839929
1534,0.0
1535,0.010000000000218279
1536,0.010000000000218279
1537,0.0
1538,0.010000000000218279
1539,0.010000000000218279
1540,0.0
1541,0.010000000000218279
1542,0.0
1543,0.010000000000218279
1544,0.0
1545,0.010000000000218279
1546,0.00999999999839929
1547,0.0
1548,0.010000000000218279
1549,0.0
1550,0.010000000000218279
1551,0.010000000002037268
1552,0.00999999999839929
1553,0.010000000000218279
1554,0.010000000000218279
1555,0.010000000000218279
1556,0.010000000000218279
1557,0.00999999999839929
1558,0.0
1559,0.010000000000218279
1560,0.030000000000654836
1561,0.039999999999054126
1562,0.030000000000654836
1563,0.030000000000654836
1564,0.029999999998835847
1565,0.030000000000654836
1566,0.030000000000654836
1567,0.029999999998835847
1568,0.040000000000873115
1569,0.029999999998835847
1570,0.030000000000654836
1571,0.030000000000654836
1572,0.029999999998835847
1573,0.030000000000654836
1574,0.030000000000654836
1575,0.029999999998835847
1576,0.030000000000654836
1577,0.030000000000654836
1578,0.029999999998835847
1579,0.030000000000654836
1580,0.029999999998835847
1581,0.030000000002473826
1582,0.029999999998835847
1583,0.029999999998835847
1584,0.030000000000654836
1585,0.030000000000654836
1586,0.029999999998835847
1587,0.030000000000654836
1588,0.030000000000654836
1589,0.029999999998835847
1590,0.030000000000654836
1591,0.030000000000654836
1592,0.019999999998617568
1593,0.030000000000654836
1594,0.030000000000654836
1595,0.029999999998835847
1596,0.030000000000654836
1597,0.029999999998835847
1598,0.030000000002473826
1599,0.019999999998617568
1600,0.030000000000654836
1601,0.030000000000654836
1602,0.029999999998835847
1603,0.029999999998835847
1604,0.020000000000436557
1605,0.030000000000654836
1606,0.029999999998835847
1607,0.030000000002473826
1608,0.019999999998617568
1609,0.030000000000654836
1610,0.030000000000654836
1611,0.019999999998617568
1612,0.030000000000654836
1613,0.029999999998835847
1614,0.020000000000436557
1615,0.030000000000654836
1616,0.029999999998835847
1617,0.020000000000436557
1618,0.030000000000654836
1619,0.029999999998835847
1620,0.020000000000436557
1621,0.030000000000654836
1622,0.019999999998617568
1623,0.030000000000654836
1624,0.020000000000436557
1625,0.029999999998835847
1626,0.020000000000436557
1627,0.030000000000654836
1628,0.020000000000436557
1629,0.029999999998835847
1630,0.020000000000436557
1631,0.020000000000436557
1632,0.029999999998835847
1633,0.020000000000436557
1634,0.030000000000654836
1635,0.020000000000436557
1636,0.019999999998617568
1637,0.030000000000654836
1638,0.020000000000436557
1639,0.020000000000436557
1640,0.019999999998617568
1641,0.030000000000654836
1642,0.020000000000436557
1643,0.019999999998617568
1644,0.020000000000436557
1645,0.020000000000436557
1646,0.030000000000654836
1647,0.019999999998617568
1648,0.020000000002255547
1649,0.019999999998617568
1650,0.020000000000436557
1651,0.019999999998617568
1652,0.020000000002255547
1653,0.019999999998617568
1654,0.020000000000436557
1655,0.019999999998617568
1656,0.020000000000436557
1657,0.020000000000436557
1658,0.020000000000436557
1659,0.019999999998617568
1660,0.020000000000436557
1661,0.020000000000436557
1662,0.020000000000436557
1663,0.020000000000436557
1664,0.019999999998617568
1665,0.020000000000436557
1666,0.010000000000218279
1667,0.020000000000436557
1668,0.019999999998617568
1669,0.020000000000436557
1670,0.020000000000436557
1671,0.010000000000218279
1672,0.020000000000436557
1673,0.019999999998617568
1674,0.020000000002255547
1675,0.00999999999839929
1676,0.020000000000436557
1677,0.020000000000436557
1678,0.00999999999839929
1679,0.020000000002255547
1680,0.019999999998617568
1681,0.010000000000218279
1682,0.020000000000436557
1683,0.00999999999839929
1684,0.020000000000436557
1685,0.010000000000218279
1686,0.020000000000436557
1687,0.010000000000218279
1688,0.019999999998617568
1689,0.020000000000436557
1690,0.010000000002037268
1691,0.00999999999839929
1692,0.020000000000436557
1693,0.010000000000218279
1694,0.019999999998617568
1695,0.010000000000218279
1696,0.010000000002037268
1697,0.019999999998617568
1698,0.010000000000218279
1699,0.010000000000218279
1700,0.019999999998617568
1701,0.010000000000218279
1702,0.010000000000218279
1703,0.010000000000218279
1704,0.020000000000436557
1705,0.010000000000218279
1706,0.010000000000218279
1707,0.00999999999839929
1708,0.020000000000436557
1709,0.010000000002037268
1710,0.00999999999839929
1711,0.010000000000218279
1712,0.010000000000218279
1713,0.020000000000436557
1714,0.00999999999839929
1715,0.010000000000218279
1716,0.010000000002037268
1717,0.019999999998617568
1718,0.010000000000218279
1719,0.010000000000218279
1720,0.010000000000218279
1721,0.00999999999839929
1722,0.020000000000436557
1723,0.010000000000218279
1724,0.010000000000218279
1725,0.010000000000218279
1726,0.020000000000436557
1727,0.00999999999839929
1728,0.010000000000218279
1729,0.010000000000218279
1730,0.020000000000436557
1731,0.010000000000218279
1732,0.010000000000218279
1733,0.010000000000218279
1734,0.019999999998617568
1735,0.010000000000218279
1736,0.010000000002037268
1737,0.00999999999839929
1738,0.020000000000436557
1739,0.010000000000218279
1740,0.010000000000218279
1741,0.00999999999839929
1742,0.020000000000436557
1743,0.010000000000218279
1744,0.010000000000218279
1745,0.020000000000436557
1746,0.010000000000218279
1747,0.00999999999839929
1748,0.010000000000218279
1749,0.020000000002255547
1750,0.00999999999839929
1751,0.010000000000218279
1752,0.020000000000436557
1753,0.010000000000218279
1754,0.00999999999839929
1755,0.020000000002255547
1756,0.00999999999839929
1757,0.010000000000218279
1758,0.020000000000436557
1759,0.010000000000218279
1760,0.00999999999839929
1761,0.010000000000218279
1762,0.020000000000436557
1763,0.010000000000218279
1764,0.010000000000218279
1765,0.020000000000436557
1766,0.00999999999839929
1767,0.010000000000218279
1768,0.020000000002255547
1769,0.00999999999839929
1770,0.010000000000218279
1771,0.020000000000436557
1772,0.010000000000218279
1773,0.019999999998617568
1774,0.010000000002037268
1775,0.00999999999839929
1776,0.020000000000436557
1777,0.010000000000218279
1778,0.010000000000218279
1779,0.019999999998617568
1780,0.010000000000218279
1781,0.010000000000218279
1782,0.020000000000436557
1783,0.010000000000218279
1784,0.010000000000218279
1785,0.019999999998617568
1786,0.010000000000218279
1787,0.020000000000436557
1788,0.010000000000218279
1789,0.010000000000218279
1790,0.020000000000436557
1791,0.00999999999839929
1792,0.010000000000218279
1793,0.010000000002037268
1794,0.00999999999839929
1795,0.020000000000436557
1796,0.010000000000218279
1797,0.010000000000218279
1798,0.00999999999839929
1799,0.020000000000436557
1800,0.010000000000218279
1801,0.010000000000218279
1802,0.010000000000218279
1803,0.010000000000218279
1804,0.019999999998617568
1805,0.010000000000218279
1806,0.010000000000218279
1807,0.010000000002037268
1808,0.00999999999839929
1809,0.020000000000436557
1810,0.010000000000218279
1811,0.010000000000218279
1812,0.00999999999839929
1813,0.010000000000218279
1814,0.010000000002037268
1815,0.00999999999839929
1816,0.010000000000218279
1817,0.010000000000218279
1818,0.010000000000218279
1819,0.010000000000218279
1820,0.00999999999839929
1821,0.010000000000218279
1822,0.010000000000218279
1823,0.010000000000218279
1824,0.010000000000218279
1825,0.0
1826,0.010000000000218279
1827,0.010000000000218279
1828,0.010000000000218279
1829,0.00999999999839929
1830,0.010000000000218279
1831,0.010000000000218279
1832,0.0
1833,0.010000000002037268
1834,0.00999999999839929
1835,0.010000000000218279
1836,0.0
1837,0.010000000000218279
1838,0.010000000000218279
1839,0.010000000000218279
1840,0.0
1841,0.00999999999839929
1842,0.0
1843,0.010000000000218279
1844,0.010000000002037268
1845,0.0
1846,0.00999999999839929
1847,0.0
1848,0.010000000000218279
1849,0.0
1850,0.010000000000218279
1851,0.0
1852,0.010000000000218279
1853,0.0
1854,0.010000000000218279
1855,0.0
1856,0.00999999999839929
1857,0.0
1858,0.0
1859,0.010000000000218279
1860,0.0
1861,0.010000000000218279
1862,0.0
1863,0.0
1864,0.0
1865,0.010000000000218279
1866,0.0
1867,0.0
1868,0.010000000000218279
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,0.010000000000218279
1875,0.0
1876,0.0
1877,0.0
1878,0.0
1879,0.0
1880,0.0
1881,0.0
1882,0.0
1883,0.0
1884,0.0
1885,0.0
1886,0.0
1887,0.0
1888,0.0
1889,0.0
1890,0.0
1891,0.0
1892,0.0
1893,0.0
1894,-0.010000000000218279
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,-0.010000000000218279
1901,0.0
1902,0.0
1903,0.0
1904,0.0
1905,-0.010000000000218279
1906,0.0
1907,0.0
1908,0.0
1909,-0.010000000000218279
1910,0.0
1911,0.0
1912,-0.010000000000218279
1913,0.0
1914,0.0
1915,0.0
1916,-0.00999999999839929
1917,0.0
1918,0.0
1919,-0.010000000000218279
1920,0.0
1921,0.0
1922,-0.010000000000218279
1923,0.0
1924,0.0
1925,-0.010000000000218279
1926,0.0
1927,-0.010000000000218279
1928,0.0
1929,0.0
1930,-0.00999999999839929
1931,0.0
1932,-0.010000000002037268
1933,0.0
1934,0.0
1935,-0.010000000000218279
1936,0.0
1937,-0.00999999999839929
1938,0.0
1939,-0.010000000000218279
1940,0.0
1941,-0.010000000000218279
1942,0.0
1943,-0.010000000000218279
1944,0.0
1945,-0.010000000000218279
1946,0.0
1947,-0.00999999999839929
1948,0.0
1949,-0.010000000002037268
1950,0.0
1951,-0.010000000000218279
1952,0.0
1953,-0.010000000000218279
1954,0.0
1955,-0.00999999999839929
1956,-0.010000000000218279
1957,0.0
1958,-0.010000000000218279
1959,0.0
1960,-0.010000000000218279
1961,-0.010000000000218279
1962,0.0
1963,-0.010000000000218279
1964,0.0
1965,-0.010000000000218279
1966,-0.010000000000218279
1967,0.0
1968,-0.00999999999839929
1969,-0.010000000000218279
1970,0.0
1971,-0.010000000000218279
1972,-0.010000000000218279
1973,0.0
1974,-0.010000000000218279
1975,-0.00999999999839929
1976,-0.010000000002037268
1977,0.0
1978,-0.010000000000218279
1979,-0.00999999999839929
1980,0.0
1981,-0.010000000000218279
1982,-0.010000000000218279
1983,-0.010000000000218279
1984,0.0
1985,-0.010000000000218279
1986,-0.00999999999839929
1987,-0.010000000002037268
1988,-0.010000000000218279
1989,0.0
1990,-0.010000000000218279
1991,-0.00999999999839929
1992,0.0
1993,-0.010000000000218279
1994,-0.010000000000218279
1995,0.0
1996,-0.010000000000218279
1997,-0.010000000000218279
1998,0.0
1999,-0.010000000000218279
2000,0.0
2001,-0.010000000000218279
2002,0.0
2003,0.0
2004,-0.010000000000218279
2005,0.0
2006,0.0
2007,-0.00999999999839929
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,-0.010000000000218279
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.010000000000218279
2022,0.0
2023,0.0
2024,0.0
2025,0.0
2026,0.00999999999839929
2027,0.0
2028,0.0
2029,0.0
2030,0.010000000000218279
2031,0.0
2032,0.010000000000218279
2033,0.010000000000218279
2034,0.0
2035,0.010000000000218279
2036,0.0
2037,0.010000000000218279
2038,0.0
2039,0.010000000000218279
2040,0.010000000000218279
2041,0.0
2042,0.00999999999839929
2043,0.010000000000218279
2044,0.010000000000218279
2045,0.010000000002037268
2046,0.00999999999839929
2047,0.0
2048,0.010000000000218279
2049,0.010000000000218279
2050,0.010000000000218279
2051,0.010000000000218279
2052,0.00999999999839929
2053,0.020000000002255547
2054,0.00999999999839929
2055,0.010000000000218279
2056,0.010000000000218279
2057,0.010000000000218279
2058,0.010000000000218279
2059,0.00999999999839929
2060,0.020000000000436557
2061,0.010000000000218279
2062,0.020000000000436557
2063,0.010000000000218279
2064,0.010000000000218279
2065,0.019999999998617568
2066,0.010000000000218279
2067,0.020000000000436557
2068,0.010000000000218279
2069,0.010000000000218279
2070,0.020000000000436557
2071,0.019999999998617568
2072,0.020000000000436557
2073,0.010000000000218279
2074,0.020000000000436557
2075,0.019999999998617568
2076,0.010000000000218279
2077,0.020000000000436557
2078,0.020000000000436557
2079,0.020000000000436557
2080,0.00999999999839929
2081,0.020000000000436557
2082,0.020000000000436557
2083,0.020000000000436557
2084,0.020000000000436557
2085,0.019999999998617568
2086,0.020000000000436557
2087,0.020000000000436557
2088,0.020000000000436557
2089,0.019999999998617568
2090,0.010000000000218279
2091,0.020000000000436557
2092,0.010000000000218279
2093,0.020000000000436557
2094,0.019999999998617568
2095,0.010000000000218279
2096,0.020000000000436557
2097,0.010000000000218279
2098,0.020000000000436557
2099,0.019999999998617568
2100,0.010000000000218279
2101,0.010000000002037268
2102,0.019999999998617568
2103,0.010000000000218279
2104,0.010000000000218279
2105,0.010000000000218279
2106,0.019999999998617568
2107,0.010000000000218279
2108,0.010000000000218279
2109,0.020000000000436557
2110,0.0
2111,0.010000000000218279
2112,0.010000000000218279
2113,0.00999999999839929
2114,0.010000000000218279
2115,0.010000000000218279
2116,0.010000000002037268
2117,0.00999999999839929
2118,0.010000000000218279
2119,0.010000000000218279
2120,0.010000000000218279
2121,0.0
2122,0.010000000000218279
2123,0.00999999999839929
2124,0.0
2125,0.010000000000218279
2126,0.0
2127,0.010000000002037268
2128,0.00999999999839929
2129,0.0
2130,0.010000000000218279
2131,0.0
2132,0.0
2133,0.0
2134,0.010000000000218279
2135,0.0
2136,0.0
2137,0.010000000000218279
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,0.0
2143,0.0
2144,0.0
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,0.0
2150,-0.010000000000218279
2151,0.0
2152,0.0
2153,-0.010000000000218279
2154,0.0
2155,0.0
2156,-0.010000000000218279
2157,0.0
2158,-0.00999999999839929
2159,0.0
2160,-0.030000000000654836
2161,-0.040000000000873115
2162,-0.030000000000654836
2163,-0.039999999999054126
2164,-0.030000000000654836
2165,-0.039999999999054126
2166,-0.030000000000654836
2167,-0.030000000000654836
2168,-0.039999999999054126
2169,-0.030000000000654836
2170,-0.039999999999054126
2171,-0.040000000000873115
2172,-0.039999999999054126
2173,-0.030000000000654836
2174,-0.039999999999054126
2175,-0.040000000000873115
2176,-0.040000000000873115
2177,-0.029999999998835847
2178,-0.040000000000873115
2179,-0.039999999999054126
2180,-0.040000000000873115
2181,-0.039999999999054126
2182,-0.029999999998835847
2183,-0.040000000000873115
2184,-0.040000000000873115
2185,-0.039999999999054126
2186,-0.030000000000654836
2187,-0.040000000000873115
2188,-0.039999999999054126
2189,-0.040000000000873115
2190,-0.029999999998835847
2191,-0.040000000000873115
2192,-0.039999999999054126
2193,-0.030000000000654836
2194,-0.039999999999054126
2195,-0.030000000000654836
2196,-0.040000000000873115
2197,-0.039999999999054126
2198,-0.030000000000654836
2199,-0.039999999999054126
2200,-0.030000000000654836
2201,-0.039999999999054126
2202,-0.030000000000654836
2203,-0.030000000000654836
2204,-0.039999999999054126
2205,-0.030000000000654836
2206,-0.039999999999054126
2207,-0.030000000000654836
2208,-0.040000000000873115
2209,-0.029999999998835847
2210,-0.029999999998835847
2211,-0.040000000000873115
2212,-0.030000000000654836
2213,-0.030000000000654836
2214,-0.029999999998835847
2215,-0.039999999999054126
2216,-0.030000000000654836
2217,-0.030000000000654836
2218,-0.030000000000654836
2219,-0.039999999999054126
2220,-0.030000000000654836
2221,-0.030000000000654836
2222,-0.029999999998835847
2223,-0.029999999998835847
2224,-0.030000000000654836
2225,-0.030000000000654836
2226,-0.030000000000654836
2227,-0.029999999998835847
2228,-0.030000000000654836
2229,-0.040000000000873115
2230,-0.019999999998617568
2231,-0.030000000000654836
2232,-0.030000000000654836
2233,-0.029999999998835847
2234,-0.029999999998835847
2235,-0.030000000002473826
2236,-0.029999999998835847
2237,-0.030000000000654836
2238,-0.029999999998835847
2239,-0.030000000000654836
2240,-0.019999999998617568
2241,-0.030000000000654836
2242,-0.030000000000654836
2243,-0.030000000000654836
2244,-0.020000000000436557
2245,-0.029999999998835847
2246,-0.030000000000654836
2247,-0.029999999998835847
2248,-0.020000000000436557
2249,-0.029999999998835847
2250,-0.030000000000654836
2251,-0.020000000000436557
2252,-0.029999999998835847
2253,-0.020000000002255547
2254,-0.029999999998835847
2255,-0.030000000000654836
2256,-0.020000000000436557
2257,-0.029999999998835847
2258,-0.020000000000436557
2259,-0.030000000000654836
2260,-0.019999999998617568
2261,-0.030000000000654836
2262,-0.019999999998617568
2263,-0.030000000002473826
2264,-0.019999999998617568
2265,-0.020000000000436557
2266,-0.030000000000654836
2267,-0.019999999998617568
2268,-0.030000000000654836
2269,-0.019999999998617568
2270,-0.020000000002255547
2271,-0.029999999998835847
2272,-0.020000000000436557
2273,-0.020000000000436557
2274,-0.020000000000436557
2275,-0.029999999998835847
2276,-0.020000000000436557
2277,-0.020000000000436557
2278,-0.019999999998617568
2279,-0.030000000000654836
2280,-0.019999999998617568
2281,-0.020000000002255547
2282,-0.019999999998617568
2283,-0.020000000000436557
2284,-0.030000000000654836
2285,-0.020000000000436557
2286,-0.019999999998617568
2287,-0.020000000000436557
2288,-0.020000000000436557
2289,-0.029999999998835847
2290,-0.020000000000436557
2291,-0.020000000000436557
2292,-0.020000000000436557
2293,-0.019999999998617568
2294,-0.020000000000436557
2295,-0.020000000000436557
2296,-0.030000000000654836
2297,-0.019999999998617568
2298,-0.020000000000436557
2299,-0.020000000000436557
2300,-0.020000000000436557
2301,-0.019999999998617568
2302,-0.020000000000436557
2303,-0.020000000000436557
2304,-0.020000000000436557
2305,-0.019999999998617568
2306,-0.020000000000436557
2307,-0.020000000000436557
2308,-0.020000000000436557
2309,-0.029999999998835847
2310,-0.020000000000436557
2311,-0.020000000000436557
2312,-0.010000000000218279
2313,-0.020000000000436557
2314,-0.019999999998617568
2315,-0.020000000000436557
2316,-0.019999999998617568
2317,-0.020000000002255547
2318,-0.019999999998617568
2319,-0.020000000000436557
2320,-0.019999999998617568
2321,-0.020000000002255547
2322,-0.019999999998617568
2323,-0.020000000000436557
2324,-0.020000000000436557
2325,-0.020000000000436557
2326,-0.019999999998617568
2327,-0.020000000000436557
2328,-0.020000000000436557
2329,-0.020000000000436557
2330,-0.019999999998617568
2331,-0.010000000000218279
2332,-0.020000000000436557
2333,-0.019999999998617568
2334,-0.020000000002255547
2335,-0.019999999998617568
2336,-0.020000000000436557
2337,-0.010000000000218279
2338,-0.020000000000436557
2339,-0.020000000000436557
2340,-0.019999999998617568
2341,-0.020000000000436557
2342,-0.019999999998617568
2343,-0.010000000002037268
2344,-0.019999999998617568
2345,-0.020000000000436557
2346,-0.020000000000436557
2347,-0.00999999999839929
2348,-0.020000000002255547
2349,-0.019999999998617568
2350,-0.020000000000436557
2351,-0.010000000000218279
2352,-0.020000000000436557
2353,-0.020000000000436557
2354,-0.019999999998617568
2355,-0.010000000000218279
2356,-0.020000000000436557
2357,-0.020000000000436557
2358,-0.010000000000218279
2359,-0.019999999998617568
2360,-0.020000000000436557
2361,-0.019999999998617568
2362,-0.010000000002037268
2363,-0.020000000000436557
2364,-0.019999999998617568
2365,-0.010000000000218279
2366,-0.020000000000436557
2367,-0.010000000000218279
2368,-0.020000000000436557
2369,-0.019999999998617568
2370,-0.020000000000436557
2371,-0.010000000000218279
2372,-0.020000000000436557
2373,-0.019999999998617568
2374,-0.020000000000436557
2375,-0.010000000000218279
2376,-0.019999999998617568
2377,-0.020000000002255547
2378,-0.019999999998617568
2379,-0.010000000000218279
2380,-0.020000000000436557
2381,-0.020000000000436557
2382,-0.020000000000436557
2383,-0.019999999998617568
2384,-0.020000000000436557
2385,-0.010000000000218279
2386,-0.020000000000436557
2387,-0.019999999998617568
2388,-0.020000000000436557
2389,-0.020000000000436557
2390,-0.020000000000436557
2391,-0.020000000000436557
2392,-0.019999999998617568
2393,-0.020000000000436557
2394,-0.020000000000436557
2395,-0.020000000000436557
2396,-0.019999999998617568
2397,-0.020000000000436557
2398,-0.019999999998617568
2399,-0.010000000002037268
2400,-0.029999999998835847
2401,-0.020000000000436557
2402,-0.019999999998617568
2403,-0.020000000002255547
2404,-0.019999999998617568
2405,-0.020000000000436557
2406,-0.020000000000436557
2407,-0.020000000000436557
2408,-0.019999999998617568
2409,-0.020000000000436557
2410,-0.029999999998835847
2411,-0.020000000002255547
2412,-0.019999999998617568
2413,-0.020000000000436557
2414,-0.019999999998617568
2415,-0.020000000002255547
2416,-0.029999999998835847
2417,-0.020000000000436557
2418,-0.020000000000436557
2419,-0.020000000000436557
2420,-0.029999999998835847
2421,-0.020000000000436557
2422,-0.020000000000436557
2423,-0.029999999998835847
2424,-0.020000000000436557
2425,-0.019999999998617568
2426,-0.020000000002255547
2427,-0.029999999998835847
2428,-0.020000000000436557
2429,-0.020000000000436557
2430,-0.029999999998835847
2431,-0.020000000000436557
2432,-0.029999999998835847
2433,-0.020000000002255547
2434,-0.019999999998617568
2435,-0.030000000000654836
2436,-0.020000000000436557
2437,-0.029999999998835847
2438,-0.020000000000436557
2439,-0.030000000000654836
2440,-0.020000000000436557
2441,-0.029999999998835847
2442,-0.020000000000436557
2443,-0.030000000000654836
2444,-0.019999999998617568
2445,0.7100000000009459
2446,0.0
2447,0.0
2448,0.0
2449,-0.010000000002037268
2450,0.0
2451,0.0
2452,0.0
2453,-0.010000000000218279
2454,0.0
2455,0.0
2456,-0.010000000000218279
2457,0.0
2458,0.0
2459,0.0
2460,-0.00999999999839929
2461,0.0
2462,0.0
2463,-0.010000000000218279
2464,0.0
2465,0.0
2466,-0.010000000000218279
2467,0.0
2468,0.0
2469,-0.010000000000218279
2470,0.0
2471,0.0
2472,-0.010000000000218279
2473,0.0
2474,0.0
2475,-0.010000000000218279
2476,0.0
2477,0.0
2478,0.0
2479,-0.010000000000218279
2480,0.0
2481,0.0
2482,-0.010000000000218279
2483,0.0
2484,0.0
2485,-0.00999999999839929
2486,0.0
2487,0.0
2488,-0.010000000000218279
2489,0.0
2490,0.0
2491,0.0
2492,-0.010000000000218279
2493,0.0
2494,0.0
2495,-0.010000000000218279
2496,0.0
2497,0.0
2498,-0.010000000000218279
2499,0.0
2500,0.0
2501,0.0
2502,-0.00999999999839929
2503,0.0
2504,0.0
2505,-0.010000000002037268
2506,0.0
2507,0.0
2508,0.0
2509,-0.010000000000218279
2510,0.0
2511,0.0
2512,0.0
2513,-0.00999999999839929
2514,0.0
2515,0.0
2516,-0.010000000000218279
2517,0.0
2518,0.0
2519,0.0
2520,-0.010000000000218279
2521,0.0
2522,0.0
2523,0.0
2524,-0.010000000000218279
2525,0.0
2526,0.0
